FPR,TPR,Threshold
0.0,0.340568271507498,0.9988259673118591
0.0,0.3413575374901342,0.9988231062889099
0.0,0.3788476716653512,0.9979249238967896
0.0,0.3796369376479874,0.9979221224784851
0.0,0.4064719810576164,0.9971039891242981
0.0,0.40726124704025257,0.9971033930778503
0.0,0.4135753749013418,0.9969845414161682
0.0,0.4143646408839779,0.996982753276825
0.0,0.4581689029202841,0.9956782460212708
0.0,0.4589581689029203,0.9956750273704529
0.0,0.49013417521704816,0.9946871995925903
4.939491232403063e-05,0.49013417521704816,0.9946669340133667
4.939491232403063e-05,0.5256511444356748,0.992552638053894
9.878982464806126e-05,0.5256511444356748,0.9925397038459778
9.878982464806126e-05,0.5489344909234412,0.9909040331840515
0.00014818473697209188,0.5489344909234412,0.990818440914154
0.00014818473697209188,0.5552486187845304,0.9903709292411804
0.00014818473697209188,0.5560378847671665,0.990298330783844
0.00014818473697209188,0.558405682715075,0.9900376796722412
0.0001975796492961225,0.558405682715075,0.9900168776512146
0.0001975796492961225,0.5595895816890292,0.9898291230201721
0.0002469745616201531,0.5595895816890292,0.9897666573524475
0.0002469745616201531,0.5734017363851618,0.9880213737487793
0.00029636947394418375,0.5734017363851618,0.9880177974700928
0.00029636947394418375,0.574191002367798,0.9879008531570435
0.0003457643862682144,0.574191002367798,0.9878712892532349
0.0003457643862682144,0.5951065509076559,0.9843607544898987
0.000395159298592245,0.5951065509076559,0.9842257499694824
0.000395159298592245,0.606156274664562,0.9816280007362366
0.0004445542109162756,0.606156274664562,0.9815523028373718
0.0004445542109162756,0.611681136543015,0.9798120260238647
0.0004939491232403062,0.611681136543015,0.9797559976577759
0.0004939491232403062,0.6176006314127861,0.9775116443634033
0.0005433440355643369,0.6176006314127861,0.9774684906005859
0.0005433440355643369,0.6203630623520127,0.9770689606666565
0.0005927389478883675,0.6203630623520127,0.976958692073822
0.0005927389478883675,0.6250986582478295,0.9756215810775757
0.0006421338602123981,0.6250986582478295,0.9755424857139587
0.0006421338602123981,0.6310181531176007,0.9736372232437134
0.0006915287725364288,0.6310181531176007,0.9734588265419006
0.0006915287725364288,0.6365430149960537,0.972222626209259
0.0007409236848604594,0.6365430149960537,0.9721387028694153
0.0007409236848604594,0.6385161799526441,0.9715768098831177
0.0008397135095085206,0.6385161799526441,0.9714424014091492
0.0008397135095085206,0.6400947119179163,0.9710031747817993
0.0008891084218325512,0.6400947119179163,0.9709984660148621
0.0008891084218325512,0.6420678768745067,0.9704864025115967
0.0009878982464806125,0.6420678768745067,0.9699425101280212
0.0009878982464806125,0.6448303078137332,0.9692593216896057
0.0010372931588046432,0.6448303078137332,0.9692007303237915
0.0010372931588046432,0.648776637726914,0.9677824974060059
0.0010866880711286738,0.648776637726914,0.9677257537841797
0.0010866880711286738,0.6499605367008682,0.9674042463302612
0.0011360829834527043,0.6499605367008682,0.9671769142150879
0.0011360829834527043,0.6546961325966851,0.964495837688446
0.0012348728081007657,0.6546961325966851,0.9643380641937256
0.0012348728081007657,0.6578531965272296,0.9632702469825745
0.0012842677204247962,0.6578531965272296,0.9631741046905518
0.0012842677204247962,0.6696921862667718,0.9580250382423401
0.0013830575450728575,0.6696921862667718,0.9577513337135315
0.0013830575450728575,0.6712707182320442,0.9572702646255493
0.001432452457396888,0.6712707182320442,0.9571546912193298
